Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-26375,Paid Ads,Working Women,25,"WhatsApp, Google, Instagram",54239,3087,1793,959,488131,278.64,0.83,Hindi,10.77,College Students,18-07-2024
NY-CMP-26376,Paid Ads,Working Women,13,"Instagram, WhatsApp",97078,9427,2112,955,712430,201.83,2.7,Bengali,12.87,College Students,17-01-2025
NY-CMP-26377,Influencer,Youth,25,"Email, YouTube",52545,1726,644,282,135360,762.17,-0.37,Tamil,5.05,Tier 2 City Customers,03-12-2024
NY-CMP-26378,Influencer,Youth,22,"Facebook, WhatsApp",20610,2940,1148,683,514982,262.56,1.87,Tamil,23.15,Working Women,03-09-2024
NY-CMP-26379,SEO,Tier 2 City Customers,29,"Google, YouTube",75987,10448,5210,2497,1021273,20.56,18.89,Bengali,23.89,Tier 2 City Customers,01-04-2025
NY-CMP-26380,Email,Premium Shoppers,23,"Google, WhatsApp, Instagram",91557,12017,4218,2833,1056709,90.88,3.1,Hindi,20.83,College Students,13-03-2025
NY-CMP-26381,Paid Ads,Tier 2 City Customers,15,"YouTube, Facebook",76812,1582,624,344,69144,210.45,-0.04,Bengali,3.32,College Students,12-06-2025
NY-CMP-26382,SEO,College Students,29,"YouTube, WhatsApp",47091,4215,2369,1643,819857,83.88,4.95,English,17.47,Working Women,14-01-2025
NY-CMP-26383,Paid Ads,Youth,23,"Google, Email, YouTube",31654,2798,1312,754,263900,139.66,1.51,English,15.37,Youth,10-01-2025
NY-CMP-26384,Influencer,Youth,27,"Facebook, Instagram",93518,9055,2120,977,277468,157.66,0.8,Bengali,12.99,College Students,30-08-2024
NY-CMP-26385,Social Media,Youth,27,"Instagram, Email",84850,4604,1426,1034,223344,159.46,0.35,Tamil,8.33,Working Women,06-05-2025
NY-CMP-26386,Social Media,Tier 2 City Customers,20,"Instagram, Google",22151,1163,450,292,139284,374.02,0.28,Hindi,8.6,Working Women,14-08-2024
NY-CMP-26387,Influencer,Youth,17,"Instagram, YouTube",62176,2247,1010,473,344344,173.63,3.19,English,6,Youth,30-01-2025
NY-CMP-26388,Social Media,Working Women,25,YouTube,93952,12963,7033,3264,2023680,77.46,7,Tamil,24.76,Youth,01-03-2025
NY-CMP-26389,Paid Ads,Premium Shoppers,12,"Facebook, WhatsApp",16914,2085,957,670,165490,171.1,0.44,Bengali,21.95,College Students,26-11-2024
NY-CMP-26390,Email,Working Women,15,"Google, Email, WhatsApp",18278,638,250,128,48256,1537.49,-0.75,Hindi,5.56,Premium Shoppers,17-01-2025
NY-CMP-26391,Email,Premium Shoppers,24,"Instagram, YouTube",63198,8339,4963,1491,890127,55.26,9.8,English,23.41,College Students,15-01-2025
NY-CMP-26392,Email,College Students,6,"Facebook, Instagram, Google",48228,4532,1043,605,217800,374.81,-0.04,Tamil,12.81,Premium Shoppers,18-02-2025
NY-CMP-26393,Email,Youth,18,WhatsApp,35469,1642,750,522,141984,409.46,-0.34,Bengali,8.22,Tier 2 City Customers,05-10-2024
NY-CMP-26394,Social Media,Working Women,23,"Email, Google",77368,2944,1114,369,135423,718.71,-0.49,Hindi,5.72,Tier 2 City Customers,25-04-2025
NY-CMP-26395,SEO,Youth,17,Instagram,40267,4046,1533,657,172791,160.17,0.64,English,15.49,Youth,29-09-2024
NY-CMP-26396,Paid Ads,Working Women,24,"Instagram, Email",78125,8373,3723,1373,973457,38.12,17.6,Bengali,17.24,Premium Shoppers,13-12-2024
NY-CMP-26397,Email,Tier 2 City Customers,19,"WhatsApp, Google, Email",66360,9116,4749,1611,507465,139.04,1.27,English,23.32,Tier 2 City Customers,15-07-2024
NY-CMP-26398,Influencer,Premium Shoppers,17,"YouTube, Email, WhatsApp",71260,4643,2040,1521,996255,74.23,7.82,English,11.51,Working Women,07-10-2024
NY-CMP-26399,Paid Ads,Working Women,20,"YouTube, WhatsApp",17585,2433,962,611,219349,488.49,-0.27,English,22.78,Working Women,26-12-2024
NY-CMP-26400,SEO,Working Women,11,"WhatsApp, Instagram, Email",53894,7630,4025,2912,1881152,71.55,8.03,Hindi,27.03,Premium Shoppers,02-04-2025
NY-CMP-26401,Social Media,Youth,25,YouTube,85528,5617,1558,1172,480520,194.72,1.11,Tamil,9.76,Tier 2 City Customers,19-09-2024
NY-CMP-26402,Influencer,Tier 2 City Customers,27,"Email, Google, Instagram",85490,10035,5572,2368,523328,92.74,1.38,English,21.03,Youth,13-04-2025
NY-CMP-26403,Email,Working Women,22,Instagram,65709,5724,2040,875,688625,204.35,2.85,Bengali,13.15,Working Women,20-08-2024
NY-CMP-26404,Email,Tier 2 City Customers,17,"Email, Google, YouTube",61065,5322,1434,707,142814,203.28,-0.01,Tamil,12.22,Youth,04-08-2024
NY-CMP-26405,Influencer,Premium Shoppers,5,"YouTube, WhatsApp, Facebook",22543,2538,1522,540,173340,500.82,-0.36,Bengali,20.41,Tier 2 City Customers,20-11-2024
NY-CMP-26406,Paid Ads,Premium Shoppers,19,"WhatsApp, Google",12226,298,121,96,68160,2255.83,-0.69,English,4.21,College Students,23-10-2024
NY-CMP-26407,SEO,Youth,26,Google,51926,3053,1478,684,244872,174.55,1.05,Tamil,10.04,Tier 2 City Customers,23-10-2024
NY-CMP-26408,Influencer,Tier 2 City Customers,26,Google,92005,2820,678,403,145483,631.12,-0.43,Hindi,4.24,Youth,25-11-2024
NY-CMP-26409,SEO,College Students,21,"Facebook, Email",48887,2777,1337,711,410247,342.59,0.68,Tamil,9.87,Working Women,29-03-2025
NY-CMP-26410,SEO,College Students,22,"Instagram, Email",14862,349,88,64,26432,2386.08,-0.83,Tamil,3.37,College Students,13-10-2024
NY-CMP-26411,Email,Youth,5,Google,49807,6464,3360,1098,349164,120.43,1.64,English,21.93,Tier 2 City Customers,23-05-2025
NY-CMP-26412,Email,Working Women,16,"YouTube, Facebook",16763,1235,266,152,55936,931.61,-0.6,Bengali,9.86,Premium Shoppers,02-03-2025
NY-CMP-26413,SEO,College Students,14,"Google, Facebook",99289,13269,7556,2423,629980,59.01,3.41,Hindi,23.41,Premium Shoppers,15-03-2025
NY-CMP-26414,SEO,Premium Shoppers,19,"Facebook, YouTube",79601,8062,3220,2201,460009,104.13,1.01,Tamil,16.94,Working Women,01-06-2025
NY-CMP-26415,Social Media,Youth,11,"Facebook, Google, Instagram",58599,5298,2351,1115,287670,266.63,-0.03,English,14.96,Youth,17-04-2025
NY-CMP-26416,Influencer,Tier 2 City Customers,22,"Google, Facebook",96297,13233,3893,2581,978199,71.01,4.34,Hindi,20.46,Tier 2 City Customers,13-05-2025
NY-CMP-26417,SEO,Working Women,24,"YouTube, Google",38229,2015,921,542,186990,445.08,-0.22,English,9.1,Youth,05-06-2025
NY-CMP-26418,Influencer,Youth,25,Email,49949,5554,2587,1430,810810,50.06,10.33,Hindi,19.16,Youth,04-07-2024
NY-CMP-26419,SEO,Tier 2 City Customers,15,"Instagram, WhatsApp, Email",42976,3886,1372,544,392768,228.2,2.16,Hindi,13.5,Premium Shoppers,01-09-2024
NY-CMP-26420,SEO,Premium Shoppers,7,"Email, WhatsApp",16113,680,357,194,50052,1539.6,-0.83,Bengali,7.64,Premium Shoppers,18-12-2024
NY-CMP-26421,Influencer,College Students,26,Google,39740,3220,1187,459,269433,347.45,0.69,Hindi,12.24,College Students,19-09-2024
NY-CMP-26422,Email,Tier 2 City Customers,29,"Instagram, Google",10320,667,218,139,52125,1294.31,-0.71,Tamil,9.92,Working Women,06-10-2024
NY-CMP-26423,Email,Premium Shoppers,20,"Instagram, WhatsApp",43622,5676,2049,1123,706367,201.3,2.12,Tamil,20.28,Premium Shoppers,01-07-2024
NY-CMP-26424,Email,Premium Shoppers,9,"Facebook, WhatsApp, Email",11988,1314,699,456,340632,501.34,0.49,Hindi,20.6,Youth,14-06-2025
NY-CMP-26425,Email,Premium Shoppers,21,"YouTube, Facebook",49478,5797,1601,704,284416,391.01,0.03,English,16.37,College Students,12-04-2025
NY-CMP-26426,SEO,Youth,26,"Instagram, Email",15306,377,123,86,33884,879.51,-0.55,Bengali,3.83,Working Women,06-11-2024
NY-CMP-26427,SEO,Youth,23,"Email, WhatsApp",68495,8771,1933,633,357012,433.1,0.3,Tamil,16.55,Premium Shoppers,20-02-2025
NY-CMP-26428,Social Media,Premium Shoppers,5,"Email, Facebook",69078,1780,1036,529,299943,492.71,0.15,Hindi,4.84,College Students,24-04-2025
NY-CMP-26429,Paid Ads,Working Women,28,"Email, Google",25461,1053,553,275,147950,860.21,-0.37,Hindi,7.39,College Students,23-09-2024
NY-CMP-26430,Email,Youth,11,"Instagram, Email",29718,2599,826,454,198398,153.96,1.84,English,13.05,Youth,28-01-2025
NY-CMP-26431,Social Media,Tier 2 City Customers,28,"Facebook, WhatsApp",57815,6905,3924,2791,1214085,79.54,4.47,Bengali,23.56,Premium Shoppers,01-05-2025
NY-CMP-26432,Influencer,Working Women,15,"WhatsApp, Facebook, Google",51261,6582,2439,1858,1027474,131.36,3.21,Hindi,21.22,Tier 2 City Customers,05-06-2025
NY-CMP-26433,Paid Ads,Youth,15,YouTube,95555,7313,2909,1653,345477,89.94,1.32,Tamil,12.43,Premium Shoppers,19-02-2025
NY-CMP-26434,SEO,Working Women,9,"Email, Instagram, Facebook",21945,2622,671,534,121752,541.92,-0.58,Hindi,17.44,Tier 2 City Customers,05-02-2025
NY-CMP-26435,Social Media,Premium Shoppers,19,"Instagram, Email, Facebook",30418,4316,1870,610,397110,258.68,1.52,Hindi,22.34,Tier 2 City Customers,07-06-2025
NY-CMP-26436,Social Media,College Students,14,"Google, Instagram, WhatsApp",57880,7044,1705,947,743395,107.66,6.29,English,16.75,College Students,03-04-2025
NY-CMP-26437,Influencer,Premium Shoppers,13,Email,40552,4735,2362,1143,609219,170,2.14,Tamil,20.32,College Students,07-09-2024
NY-CMP-26438,SEO,Tier 2 City Customers,15,Facebook,98687,7534,2228,1372,583100,59.6,6.13,Bengali,11.28,Working Women,23-02-2025
NY-CMP-26439,SEO,Youth,30,Email,74975,8242,2507,1988,1147076,71.66,7.05,Tamil,16.99,Premium Shoppers,20-09-2024
NY-CMP-26440,Email,Premium Shoppers,16,WhatsApp,41956,3770,1682,1072,743968,54.18,11.81,English,15.55,Working Women,18-03-2025
NY-CMP-26441,Social Media,Premium Shoppers,16,"Email, Instagram",99226,10681,3271,1380,1088820,178.5,3.42,Bengali,15.45,College Students,10-03-2025
NY-CMP-26442,Social Media,Working Women,27,"Email, Instagram",83932,8364,3695,2502,1979082,30.6,24.85,Tamil,17.35,College Students,17-01-2025
NY-CMP-26443,Email,Premium Shoppers,11,"Google, Instagram",98512,6723,2393,1525,741150,174.91,1.78,Tamil,10.8,Premium Shoppers,07-07-2024
NY-CMP-26444,Paid Ads,Premium Shoppers,20,WhatsApp,22748,3145,1491,749,319823,400.51,0.07,English,23.67,Premium Shoppers,03-12-2024
NY-CMP-26445,Influencer,Premium Shoppers,16,"Instagram, Google",44135,6116,3536,2134,1286802,39.8,14.15,Bengali,26.7,Youth,02-11-2024
NY-CMP-26446,Social Media,Premium Shoppers,8,Google,91046,8566,2987,1446,357162,74.95,2.3,Tamil,14.28,Tier 2 City Customers,08-07-2024
NY-CMP-26447,Paid Ads,Tier 2 City Customers,16,"YouTube, Email",13804,1865,893,478,370450,284.76,1.72,Bengali,23.44,College Students,27-05-2025
NY-CMP-26448,Social Media,Premium Shoppers,11,"YouTube, Facebook",59424,2032,1182,654,200124,427.63,-0.28,Bengali,6.51,College Students,01-09-2024
NY-CMP-26449,Email,Youth,10,Facebook,27132,2232,886,647,495602,220.64,2.47,Tamil,13.88,Youth,19-05-2025
NY-CMP-26450,Paid Ads,Tier 2 City Customers,22,"WhatsApp, Instagram",35848,3092,1622,598,174616,197.16,0.48,English,14.82,Youth,12-08-2024
NY-CMP-26451,SEO,Working Women,6,"YouTube, WhatsApp, Instagram",80297,4314,1744,1244,394348,154.98,1.05,Bengali,9.09,Working Women,15-02-2025
NY-CMP-26452,SEO,Youth,28,"Facebook, Google, WhatsApp",53363,2920,1080,423,220806,518.24,0.01,Tamil,8.29,Youth,22-09-2024
NY-CMP-26453,SEO,Working Women,12,"YouTube, Instagram",41569,3756,2141,776,514488,263.39,1.52,Tamil,16.05,Working Women,25-01-2025
NY-CMP-26454,Email,Premium Shoppers,21,"Google, Facebook, YouTube",82030,4800,1347,478,353720,185.27,2.99,Hindi,8.08,Tier 2 City Customers,12-10-2024
NY-CMP-26455,Email,Tier 2 City Customers,6,Email,73696,3245,1702,1148,908068,149.11,4.3,Tamil,8.27,Tier 2 City Customers,11-01-2025
NY-CMP-26456,Paid Ads,Premium Shoppers,30,"WhatsApp, YouTube, Instagram",87988,11979,4866,3158,1689530,46.24,10.57,Tamil,22.73,Premium Shoppers,19-03-2025
NY-CMP-26457,Paid Ads,Tier 2 City Customers,23,"WhatsApp, Google",46081,1141,658,444,253080,182.96,2.12,Tamil,4.87,College Students,19-05-2025
NY-CMP-26458,SEO,Premium Shoppers,20,"Email, Facebook",50896,2756,1459,857,203109,163.85,0.45,English,9.97,Working Women,20-07-2024
NY-CMP-26459,Social Media,Youth,21,"Instagram, Email",24153,1921,571,352,233728,484.25,0.37,Tamil,11.77,Working Women,23-02-2025
NY-CMP-26460,Email,Tier 2 City Customers,27,"Email, Facebook, WhatsApp",85366,10285,5624,2268,1172556,36.03,13.35,Bengali,21.29,Youth,08-01-2025
NY-CMP-26461,Email,Premium Shoppers,11,Google,82225,11930,5669,1896,483480,99.19,1.57,Bengali,23.71,Working Women,25-01-2025
NY-CMP-26462,Email,Tier 2 City Customers,6,"Facebook, Google",50291,2346,577,174,52722,1228.58,-0.75,Bengali,6.16,College Students,09-12-2024
NY-CMP-26463,Paid Ads,Premium Shoppers,16,Instagram,97290,13976,5398,3892,2128924,76.96,6.11,Hindi,23.91,Working Women,13-08-2024
NY-CMP-26464,Email,Youth,20,"Email, Facebook",71822,8058,3193,1049,603175,185.5,2.1,Hindi,17.13,Youth,18-05-2025
NY-CMP-26465,Paid Ads,Tier 2 City Customers,25,"WhatsApp, Facebook",14793,1228,541,235,175310,683.11,0.09,Bengali,13.55,Youth,06-09-2024
NY-CMP-26466,Email,Youth,28,Instagram,46190,1515,487,277,209966,184.15,3.12,English,4.93,Premium Shoppers,19-11-2024
NY-CMP-26467,Social Media,Premium Shoppers,23,WhatsApp,30365,3967,2126,1014,384306,137.13,1.76,Bengali,23.41,College Students,27-11-2024
NY-CMP-26468,Paid Ads,Tier 2 City Customers,8,"YouTube, Instagram",48444,6884,2355,1854,1082736,61.3,8.53,Hindi,22.9,Working Women,29-05-2025
NY-CMP-26469,Email,Working Women,13,YouTube,27189,1478,443,170,116280,968.27,-0.29,Tamil,7.69,Working Women,01-10-2024
NY-CMP-26470,Paid Ads,Working Women,19,"Google, Instagram, YouTube",28606,2305,1351,1043,393211,63.16,4.97,Bengali,16.43,College Students,04-07-2024
NY-CMP-26471,Email,Tier 2 City Customers,18,YouTube,79038,6398,1583,1092,733824,219.25,2.07,Tamil,11.48,Youth,14-04-2025
NY-CMP-26472,Email,College Students,14,"Instagram, Facebook",92666,1993,575,415,224515,459.23,0.18,Bengali,3.22,College Students,06-10-2024
NY-CMP-26473,SEO,Working Women,23,"Google, YouTube, Instagram",74869,2503,744,239,97512,299.26,0.36,English,4.66,Youth,25-10-2024
NY-CMP-26474,SEO,College Students,13,"WhatsApp, Google, Facebook",71228,7711,3184,1317,377979,171.55,0.67,English,17.14,Premium Shoppers,22-01-2025
NY-CMP-26475,Social Media,Premium Shoppers,23,"WhatsApp, Instagram",96274,9687,5763,3398,2402386,30.63,22.08,Bengali,19.58,Working Women,10-07-2024
NY-CMP-26476,SEO,Premium Shoppers,24,YouTube,16826,772,341,178,76184,1390.78,-0.69,Hindi,7.67,College Students,14-09-2024
NY-CMP-26477,SEO,College Students,14,"Instagram, WhatsApp",20319,2852,1592,577,387167,159.53,3.21,English,24.71,Premium Shoppers,25-02-2025
NY-CMP-26478,Social Media,College Students,26,"WhatsApp, Instagram",35123,5089,2052,1450,945400,78.95,7.26,Tamil,24.46,Tier 2 City Customers,16-09-2024
NY-CMP-26479,Email,Youth,26,"Email, Facebook",51363,4955,1423,868,510384,334.63,0.76,Hindi,14.11,College Students,20-09-2024
NY-CMP-26480,Paid Ads,College Students,14,"YouTube, WhatsApp",54589,7841,1775,1018,715654,125.21,4.61,Bengali,19.48,Tier 2 City Customers,23-08-2024
NY-CMP-26481,Social Media,Working Women,26,"Instagram, Email",82434,8803,4810,2154,967146,31.15,13.41,Tamil,19.13,Premium Shoppers,23-03-2025
NY-CMP-26482,Influencer,Premium Shoppers,25,"YouTube, Instagram, WhatsApp",71853,4530,982,456,94848,120.12,0.73,Tamil,8.31,Tier 2 City Customers,11-08-2024
NY-CMP-26483,Social Media,College Students,20,"YouTube, Facebook",57512,5276,3100,2109,1124097,54.84,8.72,Tamil,18.23,Premium Shoppers,24-10-2024
NY-CMP-26484,Influencer,Tier 2 City Customers,27,Facebook,17825,2133,612,385,254100,241.83,1.73,Bengali,17.56,Tier 2 City Customers,16-07-2024
NY-CMP-26485,Email,Premium Shoppers,7,Facebook,64379,3462,1901,1211,790783,149.45,3.37,Hindi,10.21,Working Women,01-08-2024
NY-CMP-26486,Email,Premium Shoppers,13,"Instagram, YouTube",15824,1424,843,302,93016,230.65,0.34,Bengali,16.23,Youth,30-03-2025
NY-CMP-26487,SEO,Premium Shoppers,22,Facebook,69535,2447,988,630,253890,272.47,0.48,Hindi,5.85,Premium Shoppers,03-12-2024
NY-CMP-26488,Social Media,Youth,25,"Instagram, Facebook, Google",43102,2569,854,425,199325,298.29,0.57,English,8.93,Tier 2 City Customers,21-01-2025
NY-CMP-26489,Email,Working Women,18,"Email, Google, YouTube",94641,2181,524,260,69680,228.38,0.17,Hindi,3.13,Working Women,15-11-2024
NY-CMP-26490,Paid Ads,College Students,14,Facebook,40818,5056,2737,1734,827118,164.98,1.89,Bengali,23.34,Youth,03-09-2024
NY-CMP-26491,SEO,Youth,6,"WhatsApp, Facebook",71465,2975,1762,830,593450,356.46,1.01,Bengali,7.79,Working Women,17-07-2024
NY-CMP-26492,Paid Ads,Youth,24,"Google, Facebook, WhatsApp",33335,1215,420,198,40788,605.38,-0.66,Tamil,5.5,College Students,17-12-2024
NY-CMP-26493,Influencer,Working Women,28,YouTube,69795,1947,1132,720,265680,216.45,0.7,Tamil,5.44,Youth,07-04-2025
NY-CMP-26494,Social Media,College Students,6,Google,10520,1448,532,233,120461,723.49,-0.29,Tamil,21.04,Working Women,19-06-2025
NY-CMP-26495,Paid Ads,Working Women,27,"WhatsApp, Instagram",45052,5831,3200,1339,498108,69.23,4.37,English,23.02,Premium Shoppers,03-12-2024
NY-CMP-26496,Paid Ads,College Students,8,Facebook,40717,2538,1394,955,227290,210.15,0.13,Bengali,12,Tier 2 City Customers,13-05-2025
NY-CMP-26497,Email,Tier 2 City Customers,7,Google,46038,1484,379,226,103282,1095.38,-0.58,Tamil,4.54,Working Women,29-11-2024
NY-CMP-26498,Influencer,Premium Shoppers,27,"Facebook, Instagram",21746,2598,1238,494,160550,509.05,-0.36,Hindi,19.91,Tier 2 City Customers,15-09-2024
NY-CMP-26499,Influencer,Working Women,21,"Instagram, Google",14521,1944,794,356,214312,647.82,-0.07,English,21.31,Youth,09-07-2024
NY-CMP-26500,Email,College Students,26,YouTube,23027,3346,1169,860,687140,162.86,3.91,Bengali,23.34,Premium Shoppers,21-10-2024
NY-CMP-26501,Paid Ads,Premium Shoppers,15,"YouTube, Email",44461,4386,1231,892,348772,105.04,2.72,Bengali,14.64,College Students,04-07-2024
NY-CMP-26502,Social Media,College Students,23,"Google, YouTube, WhatsApp",67631,8881,4515,1819,569347,153.93,1.03,Bengali,22.5,Youth,05-10-2024
NY-CMP-26503,Influencer,Tier 2 City Customers,10,"Email, WhatsApp, YouTube",50052,2383,1161,551,228665,329.43,0.26,Bengali,8.18,Premium Shoppers,18-08-2024
NY-CMP-26504,Influencer,College Students,29,"YouTube, Instagram, WhatsApp",48320,1137,521,201,75174,912.58,-0.59,Tamil,3.85,Working Women,01-08-2024
NY-CMP-26505,Social Media,Tier 2 City Customers,5,"Instagram, Google",34647,5059,2851,1299,828762,211.23,2.02,English,26.58,Premium Shoppers,09-07-2024
NY-CMP-26506,Influencer,Youth,15,Google,60900,5432,1416,618,289842,471.45,-0.01,Tamil,12.26,Youth,23-03-2025
NY-CMP-26507,Influencer,Working Women,16,"Google, YouTube, Instagram",94261,6327,2571,1475,786175,64.57,7.25,Hindi,11,Premium Shoppers,02-05-2025
NY-CMP-26508,Influencer,Youth,8,YouTube,49301,2291,1170,671,460977,320.49,1.14,Tamil,8.38,Premium Shoppers,27-01-2025
NY-CMP-26509,SEO,Working Women,14,"Email, Google, Instagram",70575,8901,4370,1400,351400,42.36,4.93,Hindi,20.79,Working Women,07-09-2024
NY-CMP-26510,SEO,Premium Shoppers,8,"Email, Facebook",58798,2133,690,377,134212,600.86,-0.41,English,5.44,Working Women,12-01-2025
NY-CMP-26511,Influencer,Working Women,28,Google,33615,2256,629,366,99186,196.27,0.38,Tamil,9.67,Premium Shoppers,09-10-2024
NY-CMP-26512,Influencer,Premium Shoppers,19,Instagram,97644,5556,1299,834,560448,122.51,4.49,Bengali,7.87,Tier 2 City Customers,17-10-2024
NY-CMP-26513,Influencer,Premium Shoppers,17,"WhatsApp, YouTube",31010,4345,1901,588,251076,384.63,0.11,Bengali,22.04,Tier 2 City Customers,04-01-2025
NY-CMP-26514,Social Media,Tier 2 City Customers,25,"Email, Instagram, YouTube",21228,487,285,206,86520,1280.74,-0.67,Hindi,4.61,College Students,03-05-2025
NY-CMP-26515,SEO,Tier 2 City Customers,13,"Email, YouTube",93461,7267,2363,1866,962856,101.33,4.09,Bengali,12.3,Youth,20-09-2024
NY-CMP-26516,SEO,Premium Shoppers,26,Facebook,77957,6772,3140,1854,1323756,92.83,6.69,Bengali,15.09,Working Women,24-04-2025
NY-CMP-26517,Paid Ads,Premium Shoppers,20,"WhatsApp, Instagram, YouTube",25300,2472,1479,1136,775888,77.58,7.8,English,20.11,Premium Shoppers,04-03-2025
NY-CMP-26518,Influencer,Tier 2 City Customers,27,"Instagram, Email, YouTube",75785,1957,478,184,46736,745.72,-0.66,Hindi,3.46,Premium Shoppers,30-12-2024
NY-CMP-26519,Influencer,Tier 2 City Customers,5,"Email, YouTube, Instagram",38227,5579,3241,2569,1849680,79.57,8.05,Tamil,29.79,Working Women,02-09-2024
NY-CMP-26520,SEO,College Students,14,Google,14836,1394,329,213,135255,260.27,1.44,English,13.05,Working Women,21-10-2024
NY-CMP-26521,Influencer,Tier 2 City Customers,16,WhatsApp,82134,9808,5715,2905,1086470,48.28,6.75,English,22.44,Working Women,05-06-2025
NY-CMP-26522,SEO,Working Women,29,Instagram,13658,1557,874,449,89800,431.51,-0.54,Tamil,21.09,Premium Shoppers,02-12-2024
NY-CMP-26523,Email,Youth,6,"Facebook, YouTube, Email",34174,1523,519,278,104250,244.8,0.53,English,6.79,Youth,26-03-2025
NY-CMP-26524,Social Media,Youth,22,"Email, Facebook, WhatsApp",18495,1713,522,281,136004,792.69,-0.39,Hindi,13.6,Premium Shoppers,17-02-2025
NY-CMP-26525,Email,Youth,28,"YouTube, Google, Email",90646,2538,1381,600,430200,229.43,2.13,English,4.99,Premium Shoppers,15-11-2024
